;ID PDC local;Statut du Point de charge;Arrondissement;ID Station local;ID Station itinerance;Nom station;Code INSEE commune;Type implantation;Nombre point de recharge;Date mise e  jour;Conditions dacces;Adresse station;Coordonnees geographiques;Gratuite;Paiement e  lacte;Paiement CB;Paiement autres;Reservation;Observations;SIREN amenageur;Contact amenageur;Nom amenageur;Nom operateur;Contact operateur;Telephone operateur;Nom enseigne;Tarification;ID PDC itinerance;Date mise en service;Accessibilite PMR;Restriction gabarit;Stationnement 2 roues;Puissance max KW;Prise type EF;Prise type 2;Prise type Combo CCS;Prise type Chademo;Prise type Autre;Prise type 3;Numero point livraison electricite;Horaires;Raccordement
35;FR*V75*EPX15*16*5;En service;15e Arrondissement;FR*V75*PPX15*16;FRV75PPX1516;Paris | Rue de la Convention 171;75115.0;Voirie;5;23/09/2021;Acces libre;171 Rue de la Convention 75015 Paris;48.838314,2.2943442;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX15165;09/07/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7468017265602.0;24-juil;Direct
36;FR*V75*EPX20*06*4;En service;20e Arrondissement;FR*V75*PPX20*06;FRV75PPX2006;Paris | Rue Julien Lacroix 39;75120.0;Voirie;6;23/09/2021;Acces libre;39 Rue Julien Lacroix 75020 Paris;48.86986,2.38494;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX20064;07/07/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7221273409414.0;24-juil;Direct
37;FR*V75*EPX16*09*3;En service;16e Arrondissement;FR*V75*PPX16*09;FRV75PPX1609;Paris | Avenue Paul Doumer 72;75116.0;Voirie;6;23/09/2021;Acces libre;72 Avenue Paul Doumer 75016 Paris;48.859756,2.278694;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX16093;22/07/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7409551273450.0;24-juil;Direct
38;FR*V75*EPX01*06*1;En service;Paris centre;FR*V75*PPX01*06;FRV75PPX0106;Paris | Avenue Victoria 17;75101.0;Voirie;5;23/09/2021;Acces libre;17 Avenue Victoria 75001 Paris;48.85788,2.34681;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX01061;08/12/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7130680097799.0;24-juil;Direct
39;FR*V75*EPX01*06*4;En service;Paris centre;FR*V75*PPX01*06;FRV75PPX0106;Paris | Avenue Victoria 17;75101.0;Voirie;5;23/09/2021;Acces libre;17 Avenue Victoria 75001 Paris;48.85788,2.34681;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX01064;08/12/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7130680097799.0;24-juil;Direct
40;FR*V75*EPX05*09*4;En service;05e Arrondissement;FR*V75*PPX05*09;FRV75PPX0509;Paris | Rue Monge 58;75105.0;Voirie;5;12/04/2022;Acces libre;58 Rue Monge 75005 Paris;48.84443,2.3522773;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX05094;11/08/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7326772699723.0;24-juil;Direct
41;FR*V75*EPX05*08*4;En service;05e Arrondissement;FR*V75*PPX05*08;FRV75PPX0508;Paris | Rue Gay-Lussac 66;75105.0;Voirie;5;12/04/2022;Acces libre;66 Rue Gay-Lussac 75005 Paris;48.842007,2.3430684;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX05084;11/08/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7342257504207.0;24-juil;Direct
42;FR*V75*EPX08*09*6;En service;08e Arrondissement;FR*V75*PPX08*09;FRV75PPX0809;Paris | Rue Francois 1er 7;75108.0;Voirie;5;23/09/2021;Acces libre;7 Rue Francois 1er 75008 Paris;48.865772,2.308419;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX08096;07/11/2022;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7452532460733.0;24-juil;Direct
43;FR*V75*EPX08*09*7;En service;08e Arrondissement;FR*V75*PPX08*09;FRV75PPX0809;Paris | Rue Francois 1er 7;75108.0;Voirie;5;23/09/2021;Acces libre;7 Rue Francois 1er 75008 Paris;48.865772,2.308419;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX08097;07/11/2022;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7452532460733.0;24-juil;Direct
44;FR*V75*EPX08*10*3;En service;08e Arrondissement;FR*V75*PPX08*10;FRV75PPX0810;Paris | Rue de Courcelles 69;75108.0;Voirie;7;23/09/2021;Acces libre;69 Rue de Courcelles 75008 Paris;48.87835,2.3044934;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX08103;14/09/2021;Non accessible;aucune restriction;TRUE;3.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7549927543998.0;24-juil;Direct
45;FR*V75*EPX08*12*5;En service;08e Arrondissement;FR*V75*PPX08*12;FRV75PPX0812;Paris | Rue de Berri 10;75108.0;Voirie;6;23/09/2021;Acces libre;10 Rue de Berri 75008 Paris;48.872448,2.3041663;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX08125;21/09/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7434876889445.0;24-juil;Direct
46;FR*V75*EPX06*06*4;En service;06e Arrondissement;FR*V75*PPX06*06;FRV75PPX0606;Paris | Rue de Fleurus 2;75106.0;Voirie;6;23/09/2021;Acces libre;2 Rue de Fleurus 75006 Paris;48.847107,2.332121;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX06064;26/08/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7337337099003.0;24-juil;Direct
47;FR*V75*EPX08*14*4;En service;08e Arrondissement;FR*V75*PPX08*14;FRV75PPX0814;Paris | Avenue George V 44;75108.0;Voirie;6;23/09/2021;Acces libre;44 Avenue George V 75008 Paris;48.87057,2.301121;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX08144;21/09/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7407814660788.0;24-juil;Direct
48;FR*V75*EPX12*07*4;En service;12e Arrondissement;FR*V75*PPX12*07;FRV75PPX1207;Paris | Boulevard de la Bastille 20;75112.0;Voirie;6;23/09/2021;Acces libre;20 Boulevard de la Bastille 75012 Paris;48.84837,2.367915;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX12074;01/09/2021;Non accessible;aucune restriction;TRUE;3.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7299710457112.0;24-juil;Direct
49;FR*V75*EPX09*06*5;En service;09e Arrondissement;FR*V75*PPX09*06;FRV75PPX0906;Paris | Rue du conservatoire 13;75109.0;Voirie;6;23/09/2021;Acces libre;13 Rue du conservatoire 75009 Paris;48.87359,2.3466527;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX09065;17/08/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7125036102430.0;24-juil;Direct
50;FR*V75*EPX11*13*4;En service;11e Arrondissement;FR*V75*PPX11*13;FRV75PPX1113;Paris | Avenue Philippe Auguste 65;75111.0;Voirie;4;23/09/2021;Acces libre;65 Avenue Philippe Auguste 75011 Paris;48.85366,2.3923485;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX11134;25/08/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7218668489208.0;24-juil;Direct
51;FR*V75*EPX14*04*7;En service;14e Arrondissement;FR*V75*PPX14*04;FRV75PPX1404;Paris | Rue Castagnou 10;75114.0;Voirie;7;23/09/2021;Acces libre;10 Rue Castagnou 75014 Paris;48.83273,2.32608;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX14047;06/09/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7387698893491.0;24-juil;Direct
52;FR*V75*EPX12*10*2;En service;12e Arrondissement;FR*V75*PPX12*10;FRV75PPX1210;Paris | Avenue emile Laurent 1;75112.0;Voirie;7;23/09/2021;Acces libre;1 Avenue emile Laurent 75012 Paris;48.84071,2.409631;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX12102;25/08/2021;Non accessible;aucune restriction;TRUE;3.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7219392078082.0;24-juil;Direct
53;FR*V75*EPX14*05*4;En service;14e Arrondissement;FR*V75*PPX14*05;FRV75PPX1405;Paris | Rue Boulard 1;75114.0;Voirie;6;23/09/2021;Acces libre;1 Rue Boulard 75014 Paris;48.834854,2.3297832;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX14054;26/08/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7317366042429.0;24-juil;Direct
54;FR*V75*EPX13*09*5;En service;13e Arrondissement;FR*V75*PPX13*09;FRV75PPX1309;Paris | Rue Croulebarbe 1;75113.0;Voirie;6;23/09/2021;Acces libre;1 Rue Croulebarbe 75013 Paris;48.834526,2.353056;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX13095;01/12/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7362662713467.0;24-juil;Direct
55;FR*V75*EPX14*06*6;En service;14e Arrondissement;FR*V75*PPX14*06;FRV75PPX1406;Paris | Rue du Depart 23;75114.0;Voirie;6;23/09/2021;Acces libre;23 Rue du Depart 75014 Paris;48.842175,2.323305;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX14066;01/09/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7338205405731.0;24-juil;Direct
56;FR*V75*EPX14*07*3;En service;14e Arrondissement;FR*V75*PPX14*07;FRV75PPX1407;Paris | Rue Didot 41;75114.0;Voirie;4;19/01/2022;Acces libre;41 Rue Didot 75014 Paris;48.831856,2.3202972;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX14073;01/09/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7338060687955.0;24-juil;Direct
57;FR*V75*EPX13*11*3;En service;13e Arrondissement;FR*V75*PPX13*11;FRV75PPX1311;Paris | Rue des Frigos 24;75113.0;Voirie;6;23/09/2021;Acces libre;24 Rue des Frigos 75013 Paris;48.83171,2.379246;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX13113;29/09/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7362228560009.0;24-juil;Direct
58;FR*V75*EPX19*05*6;En service;19e Arrondissement;FR*V75*PPX19*05;FRV75PPX1905;Paris | Rue dAubervilliers 126;75119.0;Voirie;7;23/09/2021;Acces libre;126 Rue dAubervilliers 75019 Paris;48.8917,2.3691;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX19056;05/08/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7515050553818.0;24-juil;Direct
59;FR*V75*EPX19*06*4;En service;19e Arrondissement;FR*V75*PPX19*06;FRV75PPX1906;Paris | Rue Adolphe Mille 8;75119.0;Voirie;6;23/09/2021;Acces libre;8 Rue Adolphe Mille 75019 Paris;48.8886,2.3888;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX19064;03/11/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7570477471288.0;24-juil;Direct
60;FR*V75*EPX19*07*3;En service;19e Arrondissement;FR*V75*PPX19*07;FRV75PPX1907;Paris |  Rue Botzaris 50;75119.0;Voirie;7;23/09/2021;Acces libre;50 Rue Botzaris 75019 Paris;48.8792,2.3839;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX19073;26/08/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7276555609012.0;24-juil;Direct
61;FR*V75*EPX15*23*6;En service;15e Arrondissement;FR*V75*PPX15*23;FRV75PPX1523;Paris | Rue de lArrivee 16;75115.0;Voirie;6;23/09/2021;Acces libre;16 Rue de lArrivee 75015 Paris;48.8432,2.3217;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX15236;01/09/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7306946360917.0;24-juil;Direct
62;FR*V75*EPX15*24*5;En service;15e Arrondissement;FR*V75*PPX15*24;FRV75PPX1524;Paris | Boulevard de Grenelle 139;75115.0;Voirie;6;23/09/2021;Acces libre;139 Boulevard de Grenelle 75015 Paris;48.8483,2.301;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX15245;16/11/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7467293676489.0;24-juil;Direct
63;FR*V75*EPX16*12*4;En service;16e Arrondissement;FR*V75*PPX16*12;FRV75PPX1612;Paris | Avenue Mozart 68;75116.0;Voirie;6;23/09/2021;Acces libre;68 Avenue Mozart 75016 Paris;48.8534,2.2685;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX16124;21/09/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7465412345108.0;24-juil;Direct
64;FR*V75*EPX16*13*3;En service;16e Arrondissement;FR*V75*PPX16*13;FRV75PPX1613;Paris |  Avenue de Malakoff 115;75116.0;Voirie;6;23/09/2021;Acces libre;115 Avenue de Malakoff 75016 Paris;48.8735,2.2843;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX16133;25/10/2022;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7413169218442.0;24-juil;Direct
65;FR*V75*EPX16*11*5;En service;16e Arrondissement;FR*V75*PPX16*11;FRV75PPX1611;Paris | Place des etats-Unis 16;75116.0;Voirie;5;12/04/2022;Acces libre;16 Place des etats-Unis 75016 Paris;48.8685,2.2927;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX16115;01/09/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7480028843020.0;24-juil;Direct
66;FR*V75*EPX17*10*1;En service;17e Arrondissement;FR*V75*PPX17*10;FRV75PPX1710;Paris | Rue Dulong 67;75117.0;Voirie;5;12/04/2022;Acces libre;67 Rue Dulong 75017 Paris;48.8863,2.3151;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX17101;14/09/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7592040423151.0;24-juil;Direct
67;FR*V75*EPX17*08*3;En service;17e Arrondissement;FR*V75*PPX17*08;FRV75PPX1708;Paris | Rue Legendre 126;75117.0;Voirie;5;12/04/2022;Acces libre;126 Rue Legendre 75017 Paris;48.8888,2.3222;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX17083;03/02/2022;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7553690206222.0;24-juil;Direct
68;FR*V75*EPX19*08*6;En service;19e Arrondissement;FR*V75*PPX19*08;FRV75PPX1908;Paris | Rue David dAngers 54;75119.0;Voirie;6;23/09/2021;Acces libre;54 Rue David dAngers 75019 Paris;48.8818,2.3938;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX19086;14/09/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7224746636841.0;24-juil;Direct
